renda_mensal,nivel_endividamento,frequencia_poupanca,comprometimento_gastos,Alimentacao,Moradia,Transporte,Saude,Educacao,Lazer,Servicos,perfil_financeiro
6022.14,36.9,Alta,59.3,570.59,1712.89,678.07,317.53,156.1,82.54,50.6,Em observacao
1473.35,41.2,Media,47.8,171.96,256.64,139.38,59.46,46.44,19.47,10.23,Em observacao
6147.47,22.0,Media,77.4,852.49,2225.9,817.9,436.07,248.47,122.19,55.27,Em observacao
2092.7,42.9,Alta,46.8,184.06,425.03,193.89,80.28,55.92,28.43,11.76,Em observacao
3559.27,54.4,Alta,61.3,371.11,946.19,470.59,216.9,89.47,56.65,30.38,Em risco
2816.15,20.3,Media,80.0,360.68,1004.41,477.62,192.07,119.25,70.29,29.01,Em observacao
5557.59,26.3,Alta,78.1,955.54,1555.29,996.99,397.02,234.97,141.03,61.73,Em observacao
2085.59,66.5,Baixa,46.0,219.69,364.06,214.93,82.66,41.86,22.93,13.42,Em risco
1412.0,34.8,Baixa,31.2,93.93,166.55,93.16,45.64,22.9,11.05,7.35,Em observacao
3798.6,56.6,Media,53.7,349.63,883.65,447.82,178.71,92.82,56.01,31.73,Em risco
3118.91,25.5,Media,65.9,404.03,904.96,355.56,194.66,121.36,48.76,27.41,Saudavel
4436.82,26.2,Media,68.7,681.8,1289.57,558.86,234.17,158.49,72.92,50.94,Saudavel
4217.25,44.1,Alta,54.1,410.51,928.38,511.58,228.19,116.17,57.49,28.56,Em observacao
3919.59,14.0,Media,49.9,352.86,835.59,401.56,177.09,97.32,62.76,28.84,Saudavel
2122.0,46.8,Baixa,36.2,146.13,310.22,152.52,86.39,40.39,22.41,10.91,Em observacao
2125.31,22.7,Baixa,30.3,149.49,236.19,141.29,51.74,35.05,17.85,11.47,Saudavel
2987.97,33.4,Alta,40.2,245.72,479.56,274.03,89.25,52.12,38.42,20.59,Em observacao
1492.1,18.7,Media,63.7,163.36,436.35,179.14,88.66,48.69,21.45,13.15,Saudavel
1591.16,48.9,Media,59.1,180.85,411.85,170.39,90.7,50.7,22.49,13.01,Em observacao
4351.82,31.9,Media,37.0,272.46,631.4,386.96,162.44,92.1,45.31,20.82,Em observacao
6215.5,26.9,Baixa,112.1,1429.74,2849.84,1468.47,586.23,328.85,193.75,108.36,Em risco
2327.67,46.4,Media,61.3,257.33,632.54,277.88,112.16,88.26,35.34,22.73,Em observacao
6909.38,46.1,Baixa,77.1,962.28,2071.74,1134.76,540.03,354.87,172.27,91.17,Em observacao
3561.59,34.2,Baixa,44.8,347.19,700.89,248.89,150.59,86.71,37.88,22.98,Em observacao
4882.51,11.2,Media,68.5,726.27,1193.64,816.48,266.18,198.25,84.57,59.59,Saudavel
3332.17,52.5,Media,65.7,484.29,961.76,410.99,150.43,88.95,59.67,32.35,Em risco
2590.99,22.0,Media,41.0,225.2,456.85,205.39,81.34,52.45,25.06,15.98,Saudavel
1780.01,23.9,Media,10.4,39.62,72.49,36.78,19.26,8.17,5.59,2.56,Saudavel
1412.0,14.1,Alta,43.4,142.47,223.54,118.29,62.47,34.51,21.79,10.1,Saudavel
3541.74,47.0,Baixa,10.2,81.58,140.6,74.91,34.51,15.05,10.58,5.19,Em observacao
4821.7,15.0,Alta,36.8,337.02,800.75,329.01,133.84,89.46,56.19,30.32,Saudavel
1412.0,28.0,Media,25.2,80.31,133.0,67.39,39.75,17.87,12.12,4.99,Saudavel
1527.94,22.7,Baixa,73.2,241.26,451.75,247.59,84.66,46.35,33.11,13.29,Em observacao
4793.66,47.5,Alta,126.2,1115.83,2580.69,1248.42,543.96,304.04,162.93,91.81,Em observacao
4150.08,22.9,Media,55.1,411.64,860.03,545.94,241.76,112.27,78.51,34.59,Saudavel
3429.62,31.5,Baixa,59.8,373.25,838.3,468.14,172.05,118.82,53.17,27.27,Em observacao
3032.34,32.5,Media,23.5,148.48,323.53,124.64,50.16,32.76,21.1,11.61,Em observacao
5992.98,17.7,Media,79.0,1008.38,2078.3,772.13,440.17,267.09,112.51,57.54,Em observacao
4316.44,11.4,Baixa,44.4,372.19,792.71,325.15,207.84,119.32,65.32,32.46,Saudavel
2778.0,26.0,Media,40.1,269.64,383.9,248.55,86.62,69.17,39.4,16.14,Saudavel
4703.38,14.8,Baixa,68.9,647.48,1282.77,673.64,309.43,178.58,95.22,53.4,Saudavel
4175.93,17.9,Baixa,22.1,171.32,364.53,214.15,79.72,51.21,30.68,13.09,Saudavel
3516.18,32.8,Baixa,35.9,268.99,575.98,219.83,90.66,55.11,36.1,15.73,Em observacao
4845.15,5.2,Media,46.3,411.61,958.12,503.38,157.3,123.18,54.67,34.37,Saudavel
2880.72,17.4,Baixa,76.3,345.27,1013.65,418.76,222.88,92.34,70.64,33.05,Em observacao
4321.79,15.9,Media,49.3,345.69,957.58,473.74,159.16,110.04,50.46,33.09,Saudavel
7619.53,21.7,Media,37.2,648.19,1226.1,463.26,237.54,154.18,69.79,34.42,Saudavel
1720.94,34.6,Baixa,77.4,277.68,544.45,281.07,116.07,65.23,32.4,14.86,Em observacao
4705.6,56.3,Media,89.1,749.32,1662.5,857.1,497.07,203.78,140.53,80.86,Em risco
2631.79,11.2,Media,80.7,384.86,927.34,438.99,179.46,101.52,59.65,31.0,Em observacao
6774.6,57.5,Alta,34.6,423.28,987.74,453.22,219.65,143.06,83.22,30.7,Em risco
2549.44,19.5,Baixa,56.8,292.48,562.63,277.53,153.77,89.49,51.77,20.59,Saudavel
1622.93,61.8,Media,61.2,220.24,426.75,171.2,78.99,55.65,27.59,12.44,Em risco
3518.46,34.1,Media,55.8,322.47,867.72,419.67,182.41,87.78,54.34,28.6,Em observacao
4832.03,39.4,Baixa,88.1,702.56,1895.07,910.8,412.79,190.4,95.54,48.13,Em observacao
2473.37,4.0,Media,10.7,44.48,127.46,52.15,20.27,11.3,6.54,3.52,Saudavel
6356.02,30.0,Alta,27.0,327.4,796.51,272.94,149.97,96.69,49.94,24.21,Saudavel
2332.31,46.7,Media,51.0,198.05,533.28,239.68,98.38,68.12,36.98,15.46,Em observacao
2702.07,38.2,Media,50.7,228.8,643.48,226.5,144.79,65.49,41.02,20.44,Em observacao
3355.31,21.2,Baixa,35.5,234.4,527.87,214.28,94.71,66.38,37.37,16.63,Saudavel
2917.34,49.8,Baixa,73.5,434.33,829.55,485.09,197.93,105.98,53.92,37.04,Em observacao
2305.5,10.9,Baixa,80.9,386.82,712.64,416.01,189.53,92.53,42.13,26.17,Em observacao
2387.05,11.1,Baixa,40.5,206.14,353.83,233.86,87.93,41.22,30.66,13.45,Saudavel
4009.0,33.2,Baixa,42.9,403.6,641.99,331.61,189.36,80.2,45.94,26.55,Em observacao
3702.33,36.5,Media,104.4,808.44,1749.2,656.86,299.24,187.82,110.79,52.17,Em observacao
6408.81,25.1,Alta,73.3,928.33,2039.25,943.83,374.29,221.29,118.18,74.6,Em observacao
3637.21,5.1,Baixa,52.5,406.57,786.17,385.06,148.02,94.01,64.78,25.87,Saudavel
2694.51,16.5,Media,32.0,188.42,308.34,189.75,93.44,45.39,22.14,14.44,Saudavel
2555.95,38.7,Media,48.3,247.06,516.14,254.49,119.92,53.5,28.85,15.09,Em observacao
1813.44,22.2,Baixa,89.6,369.64,589.55,371.95,122.04,96.43,51.58,24.16,Em observacao
2475.45,38.0,Media,78.5,291.99,883.42,416.9,162.53,102.45,56.51,29.48,Em observacao
4822.02,28.3,Media,65.0,578.13,1384.32,596.45,253.75,168.66,98.19,52.64,Saudavel
3062.48,12.7,Alta,58.2,360.23,739.43,331.5,178.32,99.89,47.16,25.71,Saudavel
2150.68,47.9,Baixa,63.1,276.56,578.9,271.85,111.19,62.87,40.19,16.09,Em observacao
1612.9,75.1,Media,72.8,250.05,529.65,190.74,102.45,51.15,35.06,15.3,Em risco
2480.17,11.8,Media,80.6,384.48,851.3,425.5,158.1,101.23,49.26,30.29,Em observacao
3849.24,45.4,Media,37.4,286.09,631.4,256.7,113.71,93.04,40.25,19.6,Em observacao
5888.04,6.7,Media,82.5,1090.89,2069.46,834.9,421.56,268.32,115.05,56.88,Em observacao
3153.04,36.0,Baixa,60.6,434.82,732.46,378.74,181.58,91.77,64.97,25.1,Em observacao
3419.2,57.9,Alta,71.2,486.67,987.64,479.93,243.66,134.09,72.08,30.92,Em risco
4279.57,34.9,Alta,52.8,497.41,899.97,502.8,175.85,95.22,52.03,37.91,Em observacao
1686.84,29.7,Baixa,38.3,137.66,285.82,104.56,59.17,30.93,20.52,7.14,Saudavel
3221.98,5.7,Media,53.1,334.84,712.39,340.37,153.24,89.66,59.76,21.3,Saudavel
4413.12,18.1,Alta,66.6,605.12,1160.72,584.23,292.58,140.46,104.87,53.12,Saudavel
3322.48,32.5,Media,57.6,373.33,849.56,356.14,141.02,101.78,59.82,32.17,Em observacao
1634.92,33.3,Media,80.1,202.58,583.58,286.07,127.18,60.17,34.79,14.91,Em observacao
5613.39,3.7,Alta,56.4,774.79,1152.08,572.18,310.15,194.61,112.21,49.62,Saudavel
4360.26,33.7,Baixa,52.2,493.32,774.12,529.21,241.95,134.08,76.97,27.92,Em observacao
1412.0,16.2,Baixa,17.6,47.26,102.94,57.26,19.57,11.43,6.39,3.01,Saudavel
3764.78,9.2,Baixa,55.5,395.39,775.32,519.95,191.33,110.56,71.41,25.78,Saudavel
3660.91,57.2,Media,62.2,378.37,996.46,470.59,183.9,135.25,74.27,37.96,Em risco
2176.22,10.5,Media,67.5,316.45,554.41,333.33,117.01,87.25,37.45,21.97,Saudavel
1412.0,14.2,Alta,52.3,124.25,325.12,161.37,61.3,39.15,18.84,8.63,Saudavel
7007.45,58.6,Baixa,19.2,288.85,505.57,285.22,133.94,79.53,35.68,16.57,Em risco
3033.56,50.6,Alta,51.9,257.86,695.34,307.92,148.88,86.41,55.59,21.45,Em risco
1412.0,2.6,Media,50.2,141.33,299.8,142.43,59.74,37.93,17.36,9.6,Saudavel
1595.08,30.1,Alta,58.4,150.37,412.95,184.95,91.62,53.06,25.6,13.09,Em observacao
1864.76,31.4,Alta,80.7,321.76,549.68,338.87,149.53,81.2,41.18,22.02,Em observacao
6787.25,27.6,Media,67.4,904.05,1829.02,965.45,446.83,255.18,105.08,68.43,Saudavel
2239.32,10.4,Alta,53.4,204.81,565.67,217.63,99.45,56.63,31.85,19.62,Saudavel
1763.2,38.9,Baixa,39.5,148.04,311.69,113.75,54.32,38.12,21.9,7.98,Em observacao
2945.03,17.4,Baixa,33.4,183.73,415.98,206.64,86.23,50.8,29.01,10.06,Saudavel
4295.4,17.3,Media,57.4,581.71,914.33,519.41,218.01,125.02,64.99,42.89,Saudavel
6866.87,1.5,Baixa,72.3,1033.73,2145.04,905.69,405.54,266.79,136.38,74.54,Em observacao
3986.95,32.7,Media,59.4,457.35,981.62,463.41,255.45,123.88,58.24,28.06,Em observacao
3653.77,41.0,Baixa,45.4,310.76,613.87,433.56,139.08,82.3,47.63,31.49,Em observacao
5150.25,38.0,Media,71.5,804.61,1568.72,607.17,296.53,231.0,115.47,57.95,Em observacao
2100.31,56.0,Baixa,13.9,59.16,113.06,64.44,26.92,15.7,8.56,4.28,Em risco
3906.64,4.3,Baixa,39.0,374.36,614.11,264.52,131.46,70.2,47.67,21.72,Saudavel
4357.34,21.7,Baixa,70.5,636.83,1174.45,640.59,313.89,181.58,83.02,39.69,Em observacao
1412.51,9.7,Baixa,27.0,76.09,138.62,92.79,38.84,20.11,9.94,5.12,Saudavel
1496.21,19.4,Baixa,55.5,178.01,287.6,204.2,81.85,41.28,27.06,9.93,Saudavel
4836.97,34.5,Media,79.8,921.23,1434.98,744.33,361.39,220.73,114.12,65.5,Em observacao
2491.27,48.3,Media,27.1,134.15,302.15,117.84,52.23,33.17,23.2,11.25,Em observacao
1977.86,38.9,Baixa,31.2,107.12,263.93,134.56,46.51,36.23,19.95,9.71,Em observacao
1861.74,47.2,Baixa,44.2,187.09,328.34,142.53,86.57,42.81,23.47,11.22,Em observacao
2477.43,30.8,Baixa,58.3,293.78,623.04,269.87,139.52,62.17,37.1,19.03,Em observacao
1902.27,20.3,Baixa,97.3,409.48,759.57,393.33,142.67,77.93,42.44,25.43,Em risco
5117.97,33.5,Media,69.3,742.03,1458.07,685.82,334.06,176.47,89.89,62.02,Em observacao
1412.0,49.1,Media,72.1,174.72,441.76,199.61,91.1,59.03,34.72,16.58,Em observacao
2540.13,17.6,Baixa,86.3,413.06,849.18,518.3,206.86,98.31,74.1,31.86,Em observacao
2183.65,14.1,Baixa,32.6,134.02,295.05,158.99,65.25,29.38,20.72,7.96,Saudavel
17533.07,32.7,Baixa,51.4,2145.7,3523.45,1638.8,761.11,529.71,282.81,128.53,Em observacao
2797.13,5.0,Baixa,90.2,521.74,1009.83,551.47,177.97,146.31,77.78,39.26,Em risco
2587.21,27.3,Baixa,49.3,214.22,555.56,238.22,141.36,69.08,35.48,22.12,Saudavel
2001.29,19.2,Baixa,47.8,188.0,401.19,190.46,73.64,59.01,29.72,13.87,Saudavel
1580.28,29.3,Media,95.2,303.5,633.07,312.12,113.28,76.75,44.62,20.77,Em observacao
4118.19,24.9,Alta,22.3,162.22,364.58,228.62,74.27,48.3,24.99,15.32,Saudavel
2083.85,12.8,Baixa,35.9,174.77,268.2,150.19,79.56,41.79,24.5,9.51,Saudavel
2256.6,21.2,Baixa,68.4,317.7,690.49,260.71,145.34,63.78,40.18,24.58,Saudavel
3010.94,31.0,Baixa,29.6,149.7,350.83,222.29,83.34,41.06,28.7,16.18,Em observacao
9756.42,8.9,Alta,40.1,719.37,1734.58,743.9,351.82,182.89,122.46,56.09,Saudavel
2212.15,27.5,Baixa,15.5,66.93,153.15,61.14,28.75,16.17,11.49,5.36,Saudavel
4452.83,24.3,Media,63.7,530.21,1182.09,624.19,238.43,129.84,81.88,50.17,Saudavel
2364.93,29.1,Baixa,50.4,241.91,514.15,234.78,106.71,44.95,33.77,15.31,Saudavel
8152.89,4.7,Baixa,68.7,1305.47,2235.63,1093.84,453.33,276.24,159.17,79.99,Saudavel
2622.54,21.2,Media,39.2,180.29,401.88,245.83,96.81,56.13,31.85,15.37,Saudavel
4350.23,37.0,Alta,86.5,699.85,1629.95,767.13,314.77,210.31,86.93,53.81,Em observacao
1417.66,40.5,Media,62.5,146.82,398.37,184.77,77.81,39.24,23.85,15.15,Em observacao
2485.97,15.8,Alta,70.0,389.57,691.94,340.24,172.73,82.77,39.31,22.88,Saudavel
2310.15,27.5,Alta,12.0,46.4,122.24,57.01,27.2,13.53,7.82,3.24,Saudavel
2773.11,13.5,Media,66.2,324.09,836.01,367.48,137.74,88.86,51.83,29.5,Saudavel
2610.91,20.1,Media,96.1,582.66,949.82,490.98,241.9,112.67,87.95,42.97,Em observacao
3149.32,13.6,Alta,44.7,299.92,601.92,281.32,108.17,59.43,37.78,18.63,Saudavel
1983.94,47.4,Baixa,68.7,257.86,547.52,280.61,118.09,81.52,51.37,25.47,Em observacao
4837.47,16.8,Media,49.9,450.69,1029.06,460.36,259.23,104.02,79.69,28.85,Saudavel
2690.22,35.1,Alta,59.1,276.42,641.83,358.8,143.43,90.54,52.62,25.06,Em observacao
2218.41,26.1,Baixa,32.1,124.06,323.11,136.11,62.27,35.27,22.83,9.18,Saudavel
2633.12,30.0,Baixa,78.8,406.56,757.69,517.01,207.48,92.03,60.93,32.77,Em observacao
3677.07,8.9,Baixa,29.7,242.87,412.65,234.19,111.67,49.05,25.53,17.8,Saudavel
6026.57,15.7,Baixa,85.6,930.16,2106.16,1173.01,489.74,246.01,151.81,58.9,Em observacao
1428.4,17.1,Baixa,56.2,141.76,351.15,151.87,76.41,44.05,24.2,12.82,Saudavel
5545.57,24.8,Alta,46.3,581.74,1036.98,517.16,214.26,122.53,63.53,33.46,Saudavel
2522.37,45.8,Alta,43.4,235.79,425.56,245.66,87.94,58.89,24.68,16.85,Em observacao
2719.78,38.2,Alta,74.7,408.11,846.32,426.93,190.11,86.56,45.78,27.52,Em observacao
4168.82,25.3,Media,53.5,461.74,906.25,458.75,198.56,103.12,62.76,39.73,Saudavel
3852.0,25.2,Media,29.6,198.77,528.93,193.3,119.15,56.2,29.19,15.27,Saudavel
2882.17,73.6,Baixa,38.7,218.1,480.44,194.52,112.13,63.22,29.69,16.04,Em risco
1519.66,17.3,Media,63.6,185.15,395.42,220.5,69.84,57.8,22.61,14.59,Saudavel
7221.85,59.7,Alta,35.0,438.9,1181.39,460.41,204.76,139.39,69.54,35.02,Em risco
3182.31,5.5,Baixa,59.1,387.78,694.11,399.94,203.41,118.29,55.47,23.21,Saudavel
2437.54,20.0,Media,31.7,119.99,372.83,143.75,62.27,40.84,23.88,9.89,Saudavel
3496.94,3.1,Media,63.3,474.47,833.24,468.19,223.17,115.6,68.06,29.11,Saudavel
3468.78,27.9,Baixa,49.7,327.37,751.85,363.09,131.4,78.01,41.12,29.88,Saudavel
1425.37,36.7,Media,10.2,26.67,62.35,30.4,11.1,8.45,4.33,2.1,Em observacao
3451.11,14.3,Baixa,43.9,340.08,585.15,316.46,122.99,87.55,38.03,25.69,Saudavel
5358.88,20.8,Alta,77.8,873.46,1611.59,885.67,367.88,225.19,146.66,58.04,Em observacao
3405.7,45.0,Media,95.0,543.35,1452.46,665.67,287.18,161.38,77.5,46.28,Em observacao
5467.42,33.4,Media,60.1,687.48,1306.79,614.05,329.14,204.95,90.43,51.12,Em observacao
1785.37,18.6,Media,76.7,252.57,580.47,285.6,125.54,67.22,42.79,14.71,Em observacao
4186.94,17.3,Alta,61.1,427.71,1189.64,511.18,192.25,141.32,64.94,31.71,Saudavel
3072.75,46.7,Baixa,71.7,498.48,869.75,399.05,225.88,121.69,52.13,36.33,Em observacao
2674.4,46.1,Alta,60.0,367.45,611.6,298.84,163.29,88.78,51.5,22.87,Em observacao
1956.97,45.2,Baixa,82.7,322.78,683.62,333.33,139.2,70.65,44.26,25.08,Em observacao
3879.63,24.1,Media,74.6,532.47,1206.64,650.03,238.16,169.05,64.27,31.89,Em observacao
5833.99,22.3,Baixa,89.9,880.82,2254.31,1074.97,446.34,336.66,174.93,79.12,Em observacao
1594.98,36.2,Baixa,50.9,189.12,307.81,159.33,82.47,39.04,22.95,11.27,Em observacao
5613.3,23.5,Media,54.8,496.31,1296.47,693.11,314.71,156.46,85.85,34.88,Saudavel
6438.56,17.3,Media,69.3,763.84,2021.47,737.01,477.11,268.68,139.61,55.03,Saudavel
3413.58,26.0,Media,90.2,693.46,1121.88,714.6,237.91,171.25,101.27,39.21,Em observacao
1412.0,71.0,Alta,38.6,109.53,225.6,109.99,48.34,27.3,16.03,8.21,Em risco
2364.69,11.4,Media,64.6,280.93,634.35,344.96,138.79,63.29,43.22,21.43,Saudavel
9574.64,7.4,Media,46.5,686.38,1927.16,1008.25,434.4,209.21,122.92,63.44,Saudavel
5147.84,42.7,Baixa,59.0,625.92,1183.39,679.31,254.98,144.86,100.52,46.3,Em observacao
3634.61,14.9,Media,55.2,373.47,928.68,368.96,148.36,112.13,44.25,31.57,Saudavel
3493.69,9.3,Baixa,42.8,295.35,561.22,346.32,137.79,78.63,54.74,21.29,Saudavel
2725.27,48.8,Media,72.6,484.39,784.56,381.31,152.77,96.52,54.3,25.0,Em observacao
1902.77,35.2,Baixa,49.1,209.41,359.25,191.71,83.33,50.67,26.05,13.67,Em observacao
2117.68,41.5,Baixa,79.6,330.82,731.24,329.12,139.19,82.04,46.35,26.57,Em observacao
3096.96,26.6,Media,76.1,454.66,1007.95,519.61,172.3,107.26,61.82,34.7,Em observacao
1581.9,20.2,Media,77.0,206.81,488.62,276.84,122.32,72.04,35.12,17.02,Em observacao
2651.55,35.7,Media,68.4,311.5,844.14,325.76,149.24,108.3,45.29,29.9,Em observacao
1833.83,24.8,Media,47.8,182.24,379.78,183.21,59.22,41.66,20.39,9.84,Saudavel
4846.49,34.3,Media,68.0,808.69,1239.8,622.39,333.38,158.93,85.03,45.43,Em observacao
2396.54,54.4,Media,33.4,143.48,322.99,182.3,65.53,47.75,26.25,11.11,Em risco
4429.65,23.4,Media,76.9,819.89,1239.99,645.63,335.82,192.3,128.86,45.64,Em observacao
5264.77,10.3,Alta,56.1,575.8,1144.52,634.71,325.86,156.43,78.69,39.88,Saudavel
2367.44,24.5,Media,35.1,143.46,333.52,187.26,88.27,43.94,22.89,12.5,Saudavel
1702.47,25.4,Alta,55.3,181.19,379.33,204.98,89.43,46.35,27.34,13.05,Saudavel
2404.89,37.2,Alta,40.4,185.42,416.05,188.94,98.01,41.59,27.25,14.77,Em observacao
4796.31,34.6,Baixa,64.8,681.78,1213.79,648.73,262.86,178.96,76.85,45.74,Em observacao
1412.0,36.7,Baixa,45.7,114.8,281.18,134.13,52.94,37.65,16.91,8.33,Em observacao
2252.74,23.1,Baixa,72.4,299.51,642.85,366.66,164.44,81.89,48.45,26.2,Em observacao
2178.6,42.0,Baixa,86.3,429.08,700.45,413.34,162.28,86.8,59.2,28.63,Em observacao
11508.44,28.2,Media,57.2,1413.6,2530.71,1337.59,598.82,338.79,245.36,122.26,Saudavel
1571.86,13.8,Baixa,44.4,154.57,262.8,132.63,62.34,48.71,25.36,11.34,Saudavel
8569.74,22.5,Media,51.4,1012.71,1567.69,989.16,332.32,282.57,138.66,77.5,Saudavel
1785.69,27.4,Baixa,92.3,331.06,647.74,385.66,121.82,88.32,54.22,19.57,Em risco
3047.14,24.0,Media,53.0,375.19,598.32,340.31,150.07,71.44,55.09,25.61,Saudavel
6463.52,26.5,Baixa,31.9,364.19,903.89,406.7,197.0,96.82,63.88,27.3,Saudavel
2758.44,20.4,Baixa,42.1,276.41,428.76,221.71,115.91,56.1,42.92,20.63,Saudavel
3908.4,62.9,Baixa,68.0,502.78,1154.49,478.68,261.78,142.81,75.15,41.18,Em risco
3784.73,45.9,Baixa,52.6,385.06,708.23,511.41,197.66,98.48,60.31,29.31,Em observacao
3331.39,21.1,Baixa,65.3,513.6,755.38,521.25,197.44,107.78,52.58,28.71,Saudavel
2269.54,20.2,Media,41.2,156.93,396.72,185.84,97.88,52.03,32.89,11.68,Saudavel
4083.51,22.9,Baixa,32.3,213.37,569.49,286.58,125.74,64.15,43.7,17.26,Saudavel
2966.29,24.4,Media,45.2,279.26,520.16,303.15,124.04,65.41,30.71,18.41,Saudavel
3733.37,38.0,Baixa,53.5,369.34,783.58,430.48,188.07,133.33,65.86,28.27,Em observacao
8085.61,33.9,Baixa,50.9,711.32,1735.25,840.76,420.83,251.19,105.8,52.08,Em observacao
1412.0,17.6,Baixa,69.2,210.26,390.96,207.59,86.15,47.96,22.19,11.97,Saudavel
1928.87,14.0,Baixa,93.5,339.55,781.35,374.0,151.01,75.72,56.59,25.14,Em risco
2966.78,49.9,Media,18.8,108.35,221.13,109.9,65.06,27.89,16.56,8.86,Em observacao
5603.83,32.2,Baixa,44.8,436.12,1087.74,534.13,234.74,134.02,54.35,28.91,Em observacao
4380.81,44.0,Baixa,57.8,432.09,1055.5,580.5,217.22,117.32,90.87,37.01,Em observacao
2431.47,16.8,Alta,72.6,335.49,760.86,314.81,167.11,95.77,64.88,26.19,Em observacao
4091.22,34.6,Baixa,56.6,545.33,868.9,455.96,194.57,128.18,82.51,40.34,Em observacao
3424.88,18.6,Baixa,76.8,447.15,1139.22,591.18,230.02,108.68,71.21,43.09,Em observacao
2320.59,48.6,Media,63.4,306.99,592.52,284.62,142.25,79.94,45.0,20.34,Em observacao
7629.1,27.4,Baixa,67.5,857.48,2342.69,1038.49,443.26,289.89,122.07,58.21,Saudavel
1856.71,14.5,Media,70.6,222.39,578.08,284.8,117.87,54.73,39.03,14.37,Em observacao
2241.06,53.9,Media,50.5,231.26,418.9,277.36,91.12,64.36,31.51,16.59,Em risco
4192.16,25.7,Media,71.6,655.42,1086.47,697.85,225.66,184.68,99.03,50.76,Em observacao
3461.17,40.0,Baixa,55.7,330.71,828.75,418.22,172.9,88.75,54.83,32.76,Em observacao
2188.37,4.6,Baixa,51.5,221.91,455.18,236.86,98.56,58.73,38.0,17.36,Saudavel
1437.85,21.9,Alta,22.0,66.47,111.59,76.37,30.72,18.46,8.39,4.92,Saudavel
3873.19,52.6,Media,49.6,375.25,834.51,379.47,163.14,84.84,57.97,24.35,Em risco
4764.07,25.0,Alta,40.7,422.26,683.93,478.32,169.71,90.0,65.61,27.98,Saudavel
6466.75,41.5,Alta,52.5,733.16,1215.98,752.71,331.93,215.13,96.5,46.41,Em observacao
1412.0,57.8,Baixa,54.1,180.95,268.63,163.7,73.91,40.84,22.95,12.55,Em risco
3009.44,39.4,Alta,64.5,376.98,855.51,387.24,140.96,94.52,57.12,28.93,Em observacao
2508.84,24.5,Media,61.9,295.42,712.34,275.34,131.0,79.61,35.63,23.6,Saudavel
4965.01,27.5,Baixa,28.7,233.71,657.56,269.62,116.09,87.16,34.78,24.98,Saudavel
2052.42,11.1,Media,80.8,348.01,640.76,313.89,174.26,108.72,47.49,26.09,Em observacao
5675.94,12.3,Baixa,70.4,778.24,1700.7,852.62,370.47,159.33,91.41,44.05,Em observacao
2264.05,16.4,Baixa,50.8,218.09,428.35,277.41,120.16,51.33,38.18,15.98,Saudavel
3300.25,22.2,Baixa,82.6,529.55,1210.99,437.56,284.21,165.36,63.56,35.83,Em observacao
1412.0,3.3,Media,37.8,100.58,242.55,106.52,37.57,24.15,13.8,7.89,Saudavel
1412.0,63.0,Media,68.8,229.57,375.27,194.81,80.64,48.21,26.43,16.44,Em risco
4245.3,40.8,Media,75.0,588.77,1427.26,572.17,247.31,197.64,97.77,52.62,Em observacao
4217.89,10.0,Baixa,39.0,313.9,609.03,408.0,137.46,104.71,47.72,25.14,Saudavel
2155.69,56.6,Media,52.7,236.3,438.62,247.15,105.99,61.74,28.97,16.82,Em risco
2812.11,11.6,Alta,29.9,153.63,358.26,170.19,73.48,47.98,25.04,13.3,Saudavel
4237.27,25.8,Baixa,87.0,576.86,1664.86,805.38,324.31,181.01,87.27,47.75,Em observacao
2327.24,6.2,Media,41.5,222.53,399.3,178.93,81.58,42.11,27.06,15.09,Saudavel
4491.42,44.9,Media,47.7,341.3,934.59,480.31,200.94,113.34,45.57,24.22,Em observacao
5695.1,7.3,Baixa,46.7,425.15,1157.0,604.07,207.57,161.81,66.86,37.49,Saudavel
9064.91,3.7,Media,51.4,958.23,1870.82,925.04,394.01,290.37,154.78,67.49,Saudavel
3551.42,20.6,Baixa,58.7,474.3,786.35,396.39,206.56,130.77,57.78,31.8,Saudavel
2865.26,26.8,Media,60.6,314.31,771.04,301.75,166.87,98.57,56.94,27.04,Saudavel
2051.81,47.4,Media,36.9,154.56,294.72,162.1,65.52,43.67,27.23,10.23,Em observacao
2845.82,17.6,Media,63.3,340.46,683.23,414.37,162.2,113.32,63.23,23.71,Saudavel
6503.22,26.5,Media,32.3,538.36,782.9,381.09,201.59,104.53,67.61,26.95,Saudavel
7062.28,5.8,Alta,37.9,492.64,1209.21,496.61,223.51,154.7,61.51,39.77,Saudavel
4003.75,42.4,Media,73.2,685.56,1036.82,705.71,254.03,125.54,72.38,49.91,Em observacao
2149.27,35.2,Baixa,68.5,322.55,569.38,301.84,123.04,79.87,53.14,21.48,Em observacao
1510.09,50.9,Baixa,15.5,47.95,99.02,42.54,23.78,10.86,6.77,3.83,Em risco
2224.33,9.4,Baixa,81.4,416.5,704.45,383.45,133.84,91.69,49.37,30.39,Em observacao
1952.7,6.3,Alta,33.7,118.25,246.45,142.33,75.86,43.6,19.96,11.81,Saudavel
3245.23,14.2,Baixa,70.8,497.2,896.79,421.52,223.13,138.53,80.2,40.18,Em observacao
2438.59,15.0,Baixa,22.2,100.73,234.21,115.53,42.99,26.02,15.96,6.47,Saudavel
1881.6,10.9,Baixa,68.6,217.67,592.79,253.91,98.98,74.76,31.24,21.94,Saudavel
